ISIN,Date,start_price,end_price,minimum_price,maximum_price,daily_traded_volume,end_price_mx,standard_deviation
DE0005751986,2022-12-31,10.6,10.95,10.5,10.85,1552,208.92599999999996,0.24748737341529137
DE0005754402,2022-12-30,5.4,5.9,5.4,5.7,6456,112.572,0.3535533905932738
DE0005754402,2022-12-31,5.4,5.9,5.4,5.7,6456,112.572,0.3535533905932738
DE0005759807,2022-12-30,28.1,29.0,27.8,28.25,1392,553.3199999999999,0.6363961030678917
DE0005759807,2022-12-31,28.1,29.0,27.8,28.25,1392,553.3199999999999,0.6363961030678917
DE0005760029,2022-12-30,47.6,50.4,47.0,50.0,5395,961.6319999999998,1.979898987322331
DE0005760029,2022-12-31,47.6,50.4,47.0,50.0,5395,961.6319999999998,1.979898987322331
DE0005765507,2022-12-30,82.5,81.5,81.5,82.5,491,1555.0199999999998,0.7071067811865476
DE0005765507,2022-12-31,82.5,81.5,81.5,82.5,491,1555.0199999999998,0.7071067811865476
DE0005772206,2022-12-30,52.0,53.1,50.45,52.6,66572,1013.1479999999999,0.7778174593052033
DE0005772206,2022-12-31,52.0,53.1,50.45,52.6,66572,1013.1479999999999,0.7778174593052033
DE0005773303,2022-12-30,59.8,60.84,59.28,61.14,131098,1160.8272,0.7353910524340138
DE0005773303,2022-12-31,59.8,60.84,59.28,61.14,131098,1160.8272,0.7353910524340138
DE0005774103,2022-12-30,22.4,22.6,21.6,22.4,2228,431.20799999999997,0.14142135623731153
DE0005774103,2022-12-31,22.4,22.6,21.6,22.4,2228,431.20799999999997,0.14142135623731153
DE0005785604,2022-12-30,31.0,31.265,30.685,31.18,1491492,596.5362,0.18738329701443548
DE0005785604,2022-12-31,31.0,31.265,30.685,31.18,1491492,596.5362,0.18738329701443548
DE0005785802,2022-12-30,56.8,57.32,56.36,57.96,320256,1093.6655999999998,0.3676955262170069
DE0005785802,2022-12-31,56.8,57.32,56.36,57.96,320256,1093.6655999999998,0.3676955262170069
DE0005800601,2022-12-30,39.25,40.9,39.0,40.1,62565,780.372,1.1667261889578024
DE0005800601,2022-12-31,39.25,40.9,39.0,40.1,62565,780.372,1.1667261889578024
DE0005810055,2022-12-30,149.7,152.7,149.7,152.95,230007,2913.5159999999996,2.1213203435596424
DE0005810055,2022-12-31,149.7,152.7,149.7,152.95,230007,2913.5159999999996,2.1213203435596424
DE0005854343,2022-12-30,25.0,25.8,25.0,25.6,1040,492.26399999999995,0.5656854249492386
DE0005854343,2022-12-31,25.0,25.8,25.0,25.6,1040,492.26399999999995,0.5656854249492386
DE0005874846,2022-12-30,10.7,10.9,10.7,10.7,435,207.97199999999998,0.14142135623731025
DE0005874846,2022-12-31,10.7,10.9,10.7,10.7,435,207.97199999999998,0.14142135623731025
DE0005878003,2022-12-30,41.7,41.8,41.65,41.8,231,797.5439999999999,0.07071067811865074
DE0005878003,2022-12-31,41.7,41.8,41.65,41.8,231,797.5439999999999,0.07071067811865074
DE0005895403,2022-12-30,17.8,18.6,17.45,17.8,596,354.888,0.5656854249492386
DE0005895403,2022-12-31,17.8,18.6,17.45,17.8,596,354.888,0.5656854249492386
DE0005909006,2022-12-30,32.9,33.88,32.5,33.4,82538,646.4304,0.6929646455628193
DE0005909006,2022-12-31,32.9,33.88,32.5,33.4,82538,646.4304,0.6929646455628193
DE0005932735,2022-12-30,11.9,12.1,11.8,11.9,704,230.86799999999997,0.141421356237309
DE0005932735,2022-12-31,11.9,12.1,11.8,11.9,704,230.86799999999997,0.141421356237309
DE0005933923,2022-12-30,265.5,266.5,262.75,265.5,8842,5084.82,0.7071067811865476
DE0005933923,2022-12-31,265.5,266.5,262.75,265.5,8842,5084.82,0.7071067811865476
DE0005933931,2022-12-30,120.86,122.58,119.44,121.2,217000,2338.8264,1.216223663640861
DE0005933931,2022-12-31,120.86,122.58,119.44,121.2,217000,2338.8264,1.216223663640861
DE0005933949,2022-12-30,35.845,36.12,35.845,35.845,67,689.1696,0.19445436482629957
DE0005933949,2022-12-31,35.845,36.12,35.845,35.845,67,689.1696,0.19445436482629957
DE0005933956,2022-12-30,39.03,39.44,38.52,39.065,205862,752.5151999999999,0.28991378028648207
DE0005933956,2022-12-31,39.03,39.44,38.52,39.065,205862,752.5151999999999,0.28991378028648207
DE0005933964,2022-12-30,124.12,126.1,124.12,125.02,592,2405.988,1.4000714267493568
DE0005933964,2022-12-31,124.12,126.1,124.12,125.02,592,2405.988,1.4000714267493568
DE0005933972,2022-12-30,28.355,29.165,28.355,28.91,28390,556.4681999999999,0.5727564927611026
DE0005933972,2022-12-31,28.355,29.165,28.355,28.91,28390,556.4681999999999,0.5727564927611026
DE0005933980,2022-12-30,44.46,45.1,44.46,44.535,765,860.5079999999999,0.4525483399593908
DE0005933980,2022-12-31,44.46,45.1,44.46,44.535,765,860.5079999999999,0.4525483399593908
DE0005933998,2022-12-30,51.34,51.82,51.0,51.37,1920,988.7255999999999,0.3394112549695406
DE0005933998,2022-12-31,51.34,51.82,51.0,51.37,1920,988.7255999999999,0.3394112549695406
DE0005936124,2022-12-30,34.3,35.2,33.3,35.15,11085,671.616,0.6363961030678968
DE0005936124,2022-12-31,34.3,35.2,33.3,35.15,11085,671.616,0.6363961030678968
DE0006042708,2022-12-30,46.6,50.0,46.6,51.4,1708,953.9999999999999,2.4041630560342604
DE0006042708,2022-12-31,46.6,50.0,46.6,51.4,1708,953.9999999999999,2.4041630560342604
DE0006046113,2022-12-30,1.255,1.315,1.25,1.255,4523,25.090199999999996,0.04242640687119289
DE0006046113,2022-12-31,1.255,1.315,1.25,1.255,4523,25.090199999999996,0.04242640687119289
DE0006047004,2022-12-30,56.9,58.14,55.48,56.94,556595,1109.3111999999999,0.8768124086713204
DE0006047004,2022-12-31,56.9,58.14,55.48,56.94,556595,1109.3111999999999,0.8768124086713204
DE0006048408,2022-12-30,68.35,68.6,67.9,69.2,136389,1308.8879999999997,0.1767766952966369
DE0006048408,2022-12-31,68.35,68.6,67.9,69.2,136389,1308.8879999999997,0.1767766952966369
DE0006048432,2022-12-30,70.74,70.84,70.3,71.38,319862,1351.6272,0.07071067811866079
DE0006048432,2022-12-31,70.74,70.84,70.3,71.38,319862,1351.6272,0.07071067811866079
DE0006061104,2022-12-30,20.6,20.8,20.6,20.8,91,396.864,0.141421356237309
DE0006061104,2022-12-31,20.6,20.8,20.6,20.8,91,396.864,0.141421356237309
DE0006062144,2022-12-30,46.5,47.21,45.83,47.16,588034,900.7668,0.5020458146424494
DE0006062144,2022-12-31,46.5,47.21,45.83,47.16,588034,900.7668,0.5020458146424494
DE0006070006,2022-12-30,61.82,60.28,59.38,61.9,113035,1150.1424,1.0889444430272825
DE0006070006,2022-12-31,61.82,60.28,59.38,61.9,113035,1150.1424,1.0889444430272825
DE0006083405,2022-12-30,117.0,117.6,115.5,117.7,8272,2243.8079999999995,0.42426406871192446
DE0006083405,2022-12-31,117.0,117.6,115.5,117.7,8272,2243.8079999999995,0.42426406871192446
DE0006084403,2022-12-30,47.8,49.0,47.55,48.25,18335,934.92,0.848528137423859
DE0006084403,2022-12-31,47.8,49.0,47.55,48.25,18335,934.92,0.848528137423859
DE0006095003,2022-12-30,14.4,15.37,14.07,14.98,415163,293.2596,0.6858935777509503
DE0006095003,2022-12-31,14.4,15.37,14.07,14.98,415163,293.2596,0.6858935777509503
DE0006200108,2022-12-30,31.35,31.9,31.2,31.75,9772,608.6519999999999,0.38890872965259915
DE0006200108,2022-12-31,31.35,31.9,31.2,31.75,9772,608.6519999999999,0.38890872965259915
DE0006202005,2022-12-30,37.58,39.38,37.12,39.22,194070,751.3704,1.2727922061357886
DE0006202005,2022-12-31,37.58,39.38,37.12,39.22,194070,751.3704,1.2727922061357886
DE0006204407,2022-12-30,73.2,74.6,73.2,74.0,1891,1423.3679999999997,0.9899494936611605
DE0006204407,2022-12-31,73.2,74.6,73.2,74.0,1891,1423.3679999999997,0.9899494936611605
DE0006204589,2022-12-30,1.215,1.245,1.21,1.215,3086,23.7546,0.021213203435596444
DE0006204589,2022-12-31,1.215,1.245,1.21,1.215,3086,23.7546,0.021213203435596444
DE0006208408,2022-12-30,22.2,22.0,22.2,22.2,20,419.76,0.141421356237309
DE0006208408,2022-12-31,22.2,22.0,22.2,22.2,20,419.76,0.141421356237309
DE0006214687,2022-12-30,5.7,5.65,5.7,5.7,60,107.80199999999999,0.03535533905932725
DE0006214687,2022-12-31,5.7,5.65,5.7,5.7,60,107.80199999999999,0.03535533905932725
DE0006219934,2022-12-30,33.0,32.58,31.84,32.98,48025,621.6263999999999,0.2969848480983512
DE0006219934,2022-12-31,33.0,32.58,31.84,32.98,48025,621.6263999999999,0.2969848480983512
DE0006223407,2022-12-30,5.5,4.63,4.62,5.5,90192,88.34039999999999,0.6151828996322964
DE0006223407,2022-12-31,5.5,4.63,4.62,5.5,90192,88.34039999999999,0.6151828996322964
DE0006231004,2022-12-30,30.2,30.745,29.685,30.52,2278002,586.6146,0.3853731957466696
DE0006231004,2022-12-31,30.2,30.745,29.685,30.52,2278002,586.6146,0.3853731957466696
DE0006289309,2022-12-30,9.176,9.203,8.989,9.197,2280811,175.59323999999998,0.01909188309203625
DE0006289309,2022-12-31,9.176,9.203,8.989,9.197,2280811,175.59323999999998,0.01909188309203625
DE0006289382,2022-12-30,57.93,58.4,57.62,57.97,12644,1114.272,0.33234018715767655
DE0006289382,2022-12-31,57.93,58.4,57.62,57.97,12644,1114.272,0.33234018715767655
DE0006289390,2022-12-30,299.9,300.9,298.9,300.85,341,5741.171999999999,0.7071067811865476
DE0006289390,2022-12-31,299.9,300.9,298.9,300.85,341,5741.171999999999,0.7071067811865476
DE0006289465,2022-12-30,134.055,134.375,133.875,134.055,658,2563.8749999999995,0.22627416997969038
DE0006289465,2022-12-31,134.055,134.375,133.875,134.055,658,2563.8749999999995,0.22627416997969038
DE0006289473,2022-12-30,81.338,81.394,81.282,81.338,1244,1552.99752,0.03959797974645486
DE0006289473,2022-12-31,81.338,81.394,81.282,81.338,1244,1552.99752,0.03959797974645486
DE0006289481,2022-12-30,100.265,100.52,100.265,100.265,0,1917.9215999999997,0.1803122292025664
DE0006289481,2022-12-31,100.265,100.52,100.265,100.265,0,1917.9215999999997,0.1803122292025664
DE0006289499,2022-12-30,136.54,136.88,136.54,136.54,0,2611.6703999999995,0.24041630560342855
DE0006289499,2022-12-31,136.54,136.88,136.54,136.54,0,2611.6703999999995,0.24041630560342855
DE0006292006,2022-12-30,444.0,452.0,444.0,448.0,44,8624.16,5.656854249492381
DE0006292006,2022-12-31,444.0,452.0,444.0,448.0,44,8624.16,5.656854249492381
DE0006292030,2022-12-30,359.0,363.0,359.0,359.0,12,6926.039999999999,2.8284271247461903
DE0006292030,2022-12-31,359.0,363.0,359.0,359.0,12,6926.039999999999,2.8284271247461903
DE0006305006,2022-12-30,5.005,5.155,4.97,5.08,197687,98.3574,0.10606601717798238
DE0006305006,2022-12-31,5.005,5.155,4.97,5.08,197687,98.3574,0.10606601717798238
DE0006335003,2022-12-30,79.75,82.4,78.75,81.75,16056,1572.192,1.873832970144355
DE0006335003,2022-12-31,79.75,82.4,78.75,81.75,16056,1572.192,1.873832970144355
DE0006450000,2022-12-30,14.82,15.69,14.75,15.42,75316,299.36519999999996,0.6151828996322958
DE0006450000,2022-12-31,14.82,15.69,14.75,15.42,75316,299.36519999999996,0.6151828996322958
DE0006452907,2022-12-30,75.82,79.44,75.82,80.56,71080,1515.7151999999999,2.5597265478953055
DE0006452907,2022-12-31,75.82,79.44,75.82,80.56,71080,1515.7151999999999,2.5597265478953055
DE0006464506,2022-12-30,25.9,28.0,25.5,26.0,483,534.24,1.4849242404917509
DE0006464506,2022-12-31,25.9,28.0,25.5,26.0,483,534.24,1.4849242404917509
DE0006569908,2022-12-30,7.06,7.25,7.02,7.15,23141,138.32999999999998,0.1343502884254443
DE0006569908,2022-12-31,7.06,7.25,7.02,7.15,23141,138.32999999999998,0.1343502884254443
DE0006577109,2022-12-30,4.11,4.395,3.965,4.19,41295,83.85659999999999,0.20152543263816552
DE0006577109,2022-12-31,4.11,4.395,3.965,4.19,41295,83.85659999999999,0.20152543263816552
DE0006578008,2022-12-30,1.75,1.76,1.7,1.75,4542,33.580799999999996,0.007071067811865481
DE0006578008,2022-12-31,1.75,1.76,1.7,1.75,4542,33.580799999999996,0.007071067811865481
DE0006580806,2022-12-30,53.6,54.1,52.1,53.9,5253,1032.2279999999998,0.3535533905932738
DE0006580806,2022-12-31,53.6,54.1,52.1,53.9,5253,1032.2279999999998,0.3535533905932738
DE0006599905,2022-12-30,175.35,177.55,175.35,179.1,109755,3387.654,1.5556349186104166
DE0006599905,2022-12-31,175.35,177.55,175.35,179.1,109755,3387.654,1.5556349186104166
DE0006602006,2022-12-30,38.56,39.07,38.39,38.98,165485,745.4555999999999,0.36062445840513785
DE0006602006,2022-12-31,38.56,39.07,38.39,38.98,165485,745.4555999999999,0.36062445840513785
DE0006605009,2022-12-30,14.9,14.9,14.7,14.9,962,284.292,0.0
DE0006605009,2022-12-31,14.9,14.9,14.7,14.9,962,284.292,0.0
DE0006627201,2022-12-30,57.5,57.5,57.5,58.5,437,1097.1,0.0
DE0006627201,2022-12-31,57.5,57.5,57.5,58.5,437,1097.1,0.0
DE0006632003,2022-12-30,23.59,24.72,23.53,24.54,135371,471.65759999999995,0.799030662740798
DE0006632003,2022-12-31,23.59,24.72,23.53,24.54,135371,471.65759999999995,0.799030662740798
DE0006636681,2022-12-30,19.68,19.22,18.82,19.68,10792,366.71759999999995,0.3252691193458125
DE0006636681,2022-12-31,19.68,19.22,18.82,19.68,10792,366.71759999999995,0.3252691193458125
DE0006656101,2022-12-30,10.2,10.3,10.2,10.2,300,196.524,0.07071067811865576
DE0006656101,2022-12-31,10.2,10.3,10.2,10.2,300,196.524,0.07071067811865576
DE0006766504,2022-12-30,102.05,105.05,101.35,104.9,63578,2004.3539999999998,2.1213203435596424
DE0006766504,2022-12-31,102.05,105.05,101.35,104.9,63578,2004.3539999999998,2.1213203435596424
DE0006916604,2022-12-30,170.0,177.4,170.0,175.0,487,3384.792,5.232590180780456
DE0006916604,2022-12-31,170.0,177.4,170.0,175.0,487,3384.792,5.232590180780456
DE0006969603,2022-12-30,79.74,81.98,78.92,80.54,229953,1564.1784,1.5839191898578728
DE0006969603,2022-12-31,79.74,81.98,78.92,80.54,229953,1564.1784,1.5839191898578728
DE0006972508,2022-12-30,24.4,25.5,24.4,25.6,2206,486.53999999999996,0.7778174593052033
DE0006972508,2022-12-31,24.4,25.5,24.4,25.6,2206,486.53999999999996,0.7778174593052033
DE0007008906,2022-12-30,1.4,1.4,1.4,1.4,447,26.711999999999996,0.0
DE0007008906,2022-12-31,1.4,1.4,1.4,1.4,447,26.711999999999996,0.0
DE0007010803,2022-12-30,631.8,658.0,630.2,655.4,1949,12554.64,18.526197667087576
DE0007010803,2022-12-31,631.8,658.0,630.2,655.4,1949,12554.64,18.526197667087576
DE0007030009,2022-12-30,160.0,133.6,129.2,160.0,1321595,2549.0879999999997,18.667619023324857
DE0007030009,2022-12-31,160.0,133.6,129.2,160.0,1321595,2549.0879999999997,18.667619023324857
DE0007037129,2022-12-30,39.5,41.49,39.63,41.83,1802085,791.6292,1.407142494561231
DE0007037129,2022-12-31,39.5,41.49,39.63,41.83,1802085,791.6292,1.407142494561231
DE0007042301,2022-12-30,14.42,14.62,14.42,14.42,51,278.9496,0.141421356237309
DE0007042301,2022-12-31,14.42,14.62,14.42,14.42,51,278.9496,0.141421356237309
DE0007074007,2022-12-30,64.5,65.3,64.5,66.1,6347,1245.9239999999998,0.565685424949236
DE0007074007,2022-12-31,64.5,65.3,64.5,66.1,6347,1245.9239999999998,0.565685424949236
DE0007100000,2022-12-30,69.9,70.17,68.26,70.6,2271760,1338.8436,0.19091883092036502
DE0007100000,2022-12-31,69.9,70.17,68.26,70.6,2271760,1338.8436,0.19091883092036502
DE0007164600,2022-12-30,99.19,101.32,99.0,100.68,1344955,1933.1855999999998,1.506137443927343
DE0007164600,2022-12-31,99.19,101.32,99.0,100.68,1344955,1933.1855999999998,1.506137443927343
DE0007165607,2022-12-30,341.0,359.0,341.0,358.5,892,6849.719999999999,12.727922061357855
DE0007165607,2022-12-31,341.0,359.0,341.0,358.5,892,6849.719999999999,12.727922061357855
DE0007165631,2022-12-30,378.0,394.2,375.5,395.9,38245,7521.335999999999,11.455129855222062
DE0007165631,2022-12-31,378.0,394.2,375.5,395.9,38245,7521.335999999999,11.455129855222062
DE0007193500,2022-12-30,23.2,23.2,22.55,23.65,26809,442.65599999999995,0.0
DE0007193500,2022-12-31,23.2,23.2,22.55,23.65,26809,442.65599999999995,0.0
DE0007201907,2022-12-30,45.8,47.0,45.8,45.8,1,896.7599999999999,0.848528137423859
DE0007201907,2022-12-31,45.8,47.0,45.8,45.8,1,896.7599999999999,0.848528137423859
DE0007203705,2022-12-30,30.5,32.64,30.5,32.0,3709,622.7711999999999,1.5132085117392122
DE0007203705,2022-12-31,30.5,32.64,30.5,32.0,3709,622.7711999999999,1.5132085117392122
DE0007229007,2022-12-30,18.8,18.8,18.8,19.5,207,358.704,0.0
DE0007229007,2022-12-31,18.8,18.8,18.8,19.5,207,358.704,0.0
DE0007231326,2022-12-30,139.1,133.8,131.8,140.1,22352,2552.904,3.7476659402886896
DE0007231326,2022-12-31,139.1,133.8,131.8,140.1,22352,2552.904,3.7476659402886896
DE0007231334,2022-12-30,75.1,72.7,71.3,75.5,10637,1387.116,1.697056274847708
DE0007231334,2022-12-31,75.1,72.7,71.3,75.5,10637,1387.116,1.697056274847708
DE0007235301,2022-12-30,5.46,5.78,5.46,5.61,111920,110.2824,0.2262741699796954
DE0007235301,2022-12-31,5.46,5.78,5.46,5.61,111920,110.2824,0.2262741699796954
DE0007236101,2022-12-30,125.9,126.66,123.34,126.5,989565,2416.6728,0.5374011537017697
DE0007236101,2022-12-31,125.9,126.66,123.34,126.5,989565,2416.6728,0.5374011537017697
DE0007257503,2022-12-30,3.49,3.566,3.434,3.512,366214,68.03927999999999,0.053740115370177345
DE0007257503,2022-12-31,3.49,3.566,3.434,3.512,366214,68.03927999999999,0.053740115370177345
DE0007257537,2022-12-30,5.35,5.35,5.35,5.35,100,102.07799999999999,0.0
DE0007257537,2022-12-31,5.35,5.35,5.35,5.35,100,102.07799999999999,0.0
DE0007274136,2022-12-30,200.5,205.5,200.5,209.0,2593,3920.9399999999996,3.5355339059327378
DE0007274136,2022-12-31,200.5,205.5,200.5,209.0,2593,3920.9399999999996,3.5355339059327378
DE0007276503,2022-12-30,340.0,379.5,323.5,372.5,16066,7240.86,27.93071785686863
DE0007276503,2022-12-31,340.0,379.5,323.5,372.5,16066,7240.86,27.93071785686863
DE0007279507,2022-12-30,1.55,1.6,1.55,1.55,9999,30.528,0.03535533905932741
DE0007279507,2022-12-31,1.55,1.6,1.55,1.55,9999,30.528,0.03535533905932741
DE0007297004,2022-12-30,12.03,12.21,12.02,12.2,68370,232.9668,0.1272792206135796
DE0007297004,2022-12-31,12.03,12.21,12.02,12.2,68370,232.9668,0.1272792206135796
DE0007314007,2022-12-30,2.55,2.52,2.405,2.495,610730,48.081599999999995,0.021213203435596288
DE0007314007,2022-12-31,2.55,2.52,2.405,2.495,610730,48.081599999999995,0.021213203435596288
DE0007446007,2022-12-30,15.08,15.36,15.08,15.42,22065,293.06879999999995,0.19798989873223286
DE0007446007,2022-12-31,15.08,15.36,15.08,15.42,22065,293.06879999999995,0.19798989873223286
DE0007448508,2022-12-30,18.72,19.42,18.72,19.3,9070,370.5336,0.4949747468305853
DE0007448508,2022-12-31,18.72,19.42,18.72,19.3,9070,370.5336,0.4949747468305853
DE0007461006,2022-12-30,23.35,24.55,22.9,24.3,50713,468.414,0.8485281374238565
DE0007461006,2022-12-31,23.35,24.55,22.9,24.3,50713,468.414,0.8485281374238565
DE0007480204,2022-12-30,16.55,16.81,16.32,16.84,107528,320.73479999999995,0.18384776310850096
DE0007480204,2022-12-31,16.55,16.81,16.32,16.84,107528,320.73479999999995,0.18384776310850096
DE0007493991,2022-12-30,66.1,67.55,65.75,67.3,19463,1288.8539999999998,1.0253048327204959
DE0007493991,2022-12-31,66.1,67.55,65.75,67.3,19463,1288.8539999999998,1.0253048327204959
DE0007500001,2022-12-30,8.75,9.6,8.724,9.528,5540295,183.16799999999998,0.6010407640085651
DE0007500001,2022-12-31,8.75,9.6,8.724,9.528,5540295,183.16799999999998,0.6010407640085651
DE0007501009,2022-12-30,2.88,3.06,2.86,2.88,546,58.3848,0.1272792206135787
DE0007501009,2022-12-31,2.88,3.06,2.86,2.88,546,58.3848,0.1272792206135787
DE0007507501,2022-12-30,46.8,48.0,46.4,47.6,2326,915.8399999999999,0.848528137423859
DE0007507501,2022-12-31,46.8,48.0,46.4,47.6,2326,915.8399999999999,0.848528137423859
DE0007568578,2022-12-30,21.65,25.25,21.65,23.9,53885,481.77,2.545584412271572
DE0007568578,2022-12-31,21.65,25.25,21.65,23.9,53885,481.77,2.545584412271572
DE0007571424,2022-12-30,126.0,132.5,125.0,134.0,1681,2528.1,4.596194077712559
DE0007571424,2022-12-31,126.0,132.5,125.0,134.0,1681,2528.1,4.596194077712559
DE0007657231,2022-12-30,23.6,24.1,23.0,23.8,18521,459.828,0.3535533905932738
DE0007657231,2022-12-31,23.6,24.1,23.0,23.8,18521,459.828,0.3535533905932738
DE0007664005,2022-12-30,231.2,235.2,230.0,235.8,37640,4487.615999999999,2.8284271247461903
DE0007664005,2022-12-31,231.2,235.2,230.0,235.8,37640,4487.615999999999,2.8284271247461903
DE0007664039,2022-12-30,179.5,178.04,174.76,181.58,943636,3397.0031999999997,1.032375900532365
DE0007664039,2022-12-31,179.5,178.04,174.76,181.58,943636,3397.0031999999997,1.032375900532365
DE0007667107,2022-12-30,38.95,40.0,38.95,39.85,17330,763.1999999999999,0.7424621202458729
DE0007667107,2022-12-31,38.95,40.0,38.95,39.85,17330,763.1999999999999,0.7424621202458729
DE0007830572,2022-12-30,4.54,4.86,4.32,4.54,4997,92.72879999999999,0.2262741699796954
DE0007830572,2022-12-31,4.54,4.86,4.32,4.54,4997,92.72879999999999,0.2262741699796954
DE0007846867,2022-12-30,10.45,10.85,10.45,10.85,1016,207.01799999999997,0.2828427124746193
DE0007846867,2022-12-31,10.45,10.85,10.45,10.85,1016,207.01799999999997,0.2828427124746193
DE0007856023,2022-12-30,9.29,9.63,9.09,9.325,61288,183.7404,0.24041630560342733
DE0007856023,2022-12-31,9.29,9.63,9.09,9.325,61288,183.7404,0.24041630560342733
DE0008019001,2022-12-30,10.18,9.742,9.616,10.185,782222,185.87736,0.309712770159707
DE0008019001,2022-12-31,10.18,9.742,9.616,10.185,782222,185.87736,0.309712770159707
DE0008041005,2022-12-30,1.69,1.65,1.68,1.69,4134,31.481999999999996,0.028284271247461926
DE0008041005,2022-12-31,1.69,1.65,1.68,1.69,4134,31.481999999999996,0.028284271247461926
DE0008051004,2022-12-30,17.66,17.68,17.32,17.66,20125,337.33439999999996,0.014142135623730649
DE0008051004,2022-12-31,17.66,17.68,17.32,17.66,20125,337.33439999999996,0.014142135623730649
DE0008131350,2022-12-30,2.66,2.74,2.6,2.7,6097,52.279199999999996,0.05656854249492385
DE0008131350,2022-12-31,2.66,2.74,2.6,2.7,6097,52.279199999999996,0.05656854249492385
DE0008148206,2022-12-30,13.0,12.7,12.9,13.0,864,242.31599999999997,0.21213203435596475
DE0008148206,2022-12-31,13.0,12.7,12.9,13.0,864,242.31599999999997,0.21213203435596475
